subject,structure,dice_before,dice_after,delta,voxels_removed,vol_pred_ml,vol_gt_ml
amos_0047,spleen,0.8886,0.8886,0.0,0,261.2,242.85
amos_0047,stomach,0.9042,0.9042,0.0,0,258.6,255.1
amos_0047,urinary_bladder,0.9392,0.9392,0.0,0,198.87,186.67
amos_0048,adrenal_gland_left,0.6417,0.6417,0.0,0,4.72,4.14
amos_0048,adrenal_gland_right,0.6374,0.6374,0.0,0,3.9,3.51
amos_0048,aorta,0.8817,0.8817,0.0,0,129.06,112.35
amos_0048,duodenum,0.7665,0.7665,0.0,0,90.82,87.67
amos_0048,esophagus,0.7886,0.7886,0.0,0,19.89,16.27
amos_0048,gallbladder,0.7318,0.7318,0.0,0,6.29,6.41
amos_0048,inferior_vena_cava,0.7044,0.7044,0.0,0,49.59,72.94
amos_0048,kidney_left,0.9283,0.9283,0.0,0,221.29,220.63
amos_0048,kidney_right,0.9312,0.9312,0.0,0,218.38,218.69
amos_0048,liver,0.9561,0.9561,0.0,0,1685.51,1661.11
amos_0048,pancreas,0.8511,0.8511,0.0,0,94.02,85.89
amos_0048,spleen,0.9493,0.9493,0.0,0,198.89,201.2
amos_0048,stomach,0.9349,0.9349,0.0,0,492.46,487.18
amos_0048,urinary_bladder,0.8174,0.8174,0.0,0,81.3,59.2
amos_0049,adrenal_gland_left,0.3334,0.3334,0.0,0,2.31,1.92
amos_0049,adrenal_gland_right,0.5324,0.5324,0.0,0,2.65,2.76
amos_0049,aorta,0.8591,0.8591,0.0,0,74.24,73.5
amos_0049,duodenum,0.3761,0.3761,0.0,0,43.03,60.05
amos_0049,esophagus,0.7833,0.7833,0.0,0,20.47,26.46
amos_0049,gallbladder,0.4588,0.4588,0.0,0,2.23,4.8
amos_0049,inferior_vena_cava,0.6462,0.6462,0.0,0,62.0,79.85
amos_0049,kidney_left,0.8201,0.8201,0.0,0,112.19,109.62
amos_0049,kidney_right,0.6783,0.6783,0.0,0,92.95,169.62
amos_0049,liver,0.9541,0.9541,0.0,0,1667.6,1708.97
amos_0049,pancreas,0.6303,0.6303,0.0,0,79.83,94.32
amos_0049,spleen,0.9303,0.9303,0.0,0,278.29,302.66
amos_0049,stomach,0.9222,0.9222,0.0,0,843.62,939.5
amos_0049,urinary_bladder,0.783,0.783,0.0,0,160.98,106.74
amos_0050,adrenal_gland_left,0.5694,0.5694,0.0,0,3.31,5.01
amos_0050,adrenal_gland_right,0.4033,0.4033,0.0,0,2.91,2.61
amos_0050,aorta,0.8254,0.8254,0.0,0,109.78,91.36
amos_0050,duodenum,0.6046,0.6046,0.0,0,107.73,121.35
amos_0050,esophagus,0.6732,0.6732,0.0,0,8.24,11.26
amos_0050,gallbladder,0.8496,0.8496,0.0,0,39.2,43.23
amos_0050,inferior_vena_cava,0.4781,0.4781,0.0,0,21.1,41.21
amos_0050,kidney_left,0.9099,0.9099,0.0,0,133.24,140.9
amos_0050,kidney_right,0.9174,0.9174,0.0,0,129.1,129.04
amos_0050,liver,0.9305,0.9305,0.0,0,1028.21,1059.86
amos_0050,pancreas,0.7044,0.7044,0.0,0,44.33,65.26
amos_0050,spleen,0.7755,0.7755,0.0,0,115.46,107.42
amos_0050,stomach,0.8867,0.8867,0.0,0,1013.23,1090.89
amos_0050,urinary_bladder,0.9028,0.9028,0.0,0,116.62,100.24
amos_0052,adrenal_gland_left,0.278,0.278,0.0,0,3.34,7.03
amos_0052,aorta,0.7902,0.7902,0.0,0,111.49,117.79
amos_0052,duodenum,0.7058,0.7058,0.0,0,42.66,37.08
amos_0052,esophagus,0.6934,0.6934,0.0,0,14.79,15.53
amos_0052,gallbladder,0.6716,0.6716,0.0,0,22.86,16.91
amos_0052,inferior_vena_cava,0.5858,0.5858,0.0,0,37.14,44.18
amos_0052,kidney_left,0.9111,0.9111,0.0,0,94.86,90.9
amos_0052,kidney_right,0.9059,0.9059,0.0,0,98.42,94.94
amos_0052,liver,0.7326,0.7326,0.0,0,1532.54,914.2
amos_0052,pancreas,0.7639,0.7639,0.0,0,76.56,63.62
amos_0052,spleen,0.3656,0.3656,0.0,0,261.48,61.58
amos_0052,stomach,0.7363,0.7363,0.0,0,348.31,290.42
amos_0052,urinary_bladder,0.056,0.056,0.0,0,558.21,25.76
amos_0054,adrenal_gland_left,0.6307,0.6307,0.0,0,3.16,4.11
amos_0054,adrenal_gland_right,0.5765,0.5765,0.0,0,2.98,2.24
amos_0054,aorta,0.8732,0.8732,0.0,0,101.12,88.21
amos_0054,duodenum,0.7051,0.7051,0.0,0,45.81,51.95
amos_0054,esophagus,0.7254,0.7254,0.0,0,15.84,11.22
amos_0054,gallbladder,0.0,0.0,0.0,0,0.0,13.3
amos_0054,inferior_vena_cava,0.7052,0.7052,0.0,0,46.65,64.94
amos_0054,kidney_left,0.9171,0.9171,0.0,0,119.22,115.2
amos_0054,kidney_right,0.9192,0.9192,0.0,0,130.5,123.97
amos_0054,liver,0.9524,0.9524,0.0,0,1216.21,1229.0
amos_0054,pancreas,0.6041,0.6041,0.0,0,30.74,49.12
amos_0054,spleen,0.874,0.874,0.0,0,74.63,83.13
amos_0054,stomach,0.8619,0.8619,0.0,0,120.23,134.72
amos_0054,urinary_bladder,0.8208,0.8208,0.0,0,71.87,61.64
amos_0057,adrenal_gland_left,0.0547,0.0547,0.0,0,1.85,3.41
amos_0057,adrenal_gland_right,0.6124,0.6124,0.0,0,3.1,4.58
amos_0057,aorta,0.8906,0.8906,0.0,0,95.7,95.58
amos_0057,duodenum,0.2609,0.2609,0.0,0,39.01,146.98
amos_0057,esophagus,0.7724,0.7724,0.0,0,12.31,15.32
amos_0057,gallbladder,0.0,0.0,0.0,0,0.0,14.46
amos_0057,inferior_vena_cava,0.6214,0.6214,0.0,0,36.17,50.95
amos_0057,kidney_left,0.8416,0.8416,0.0,0,79.28,88.74
amos_0057,kidney_right,0.8687,0.8687,0.0,0,71.19,76.18
amos_0057,liver,0.9478,0.9478,0.0,0,948.71,965.95
amos_0057,pancreas,0.6172,0.6172,0.0,0,35.92,45.24
amos_0057,stomach,0.8429,0.8429,0.0,0,413.06,448.63
amos_0057,urinary_bladder,0.8708,0.8708,0.0,0,196.31,155.37
amos_0058,adrenal_gland_left,0.0,0.0,0.0,0,1.26,0.66
amos_0058,adrenal_gland_right,0.2943,0.2943,0.0,0,0.69,2.41
amos_0058,aorta,0.8206,0.8206,0.0,0,65.37,60.45
amos_0058,duodenum,0.3996,0.3996,0.0,0,36.85,28.72
amos_0058,esophagus,0.7725,0.7725,0.0,0,8.77,10.35
amos_0058,gallbladder,0.8482,0.8482,0.0,0,16.23,19.74
amos_0058,inferior_vena_cava,0.7009,0.7009,0.0,0,65.7,109.55
amos_0058,kidney_left,0.8396,0.8396,0.0,0,135.92,175.26
amos_0058,kidney_right,0.6808,0.6808,0.0,0,87.61,162.19
amos_0058,liver,0.953,0.953,0.0,0,1752.56,1745.39
amos_0058,pancreas,0.4553,0.4553,0.0,0,54.15,71.1
amos_0058,spleen,0.9251,0.9251,0.0,0,195.8,208.96
amos_0058,stomach,0.7429,0.7429,0.0,0,287.69,260.79
amos_0058,urinary_bladder,0.734,0.734,0.0,0,82.5,60.92
amos_0059,adrenal_gland_left,0.7877,0.7877,0.0,0,3.74,3.25
amos_0059,adrenal_gland_right,0.7201,0.7201,0.0,0,3.17,2.93
amos_0059,aorta,0.9196,0.9196,0.0,0,92.18,97.21
amos_0059,duodenum,0.7913,0.7913,0.0,0,46.9,47.01
amos_0059,esophagus,0.7768,0.7768,0.0,0,11.43,14.68
amos_0059,gallbladder,0.8341,0.8341,0.0,0,15.66,14.36
amos_0059,inferior_vena_cava,0.7664,0.7664,0.0,0,51.12,63.77
amos_0059,kidney_left,0.9388,0.9388,0.0,0,129.51,131.08
amos_0059,kidney_right,0.9348,0.9348,0.0,0,111.88,116.03
amos_0059,liver,0.9571,0.9571,0.0,0,959.38,964.36
amos_0059,pancreas,0.8663,0.8663,0.0,0,76.57,76.97
amos_0059,spleen,0.9386,0.9386,0.0,0,122.03,130.74
amos_0059,stomach,0.9139,0.9139,0.0,0,214.35,239.94
amos_0059,urinary_bladder,0.7814,0.7814,0.0,0,67.44,43.46
amos_0060,adrenal_gland_left,0.735,0.735,0.0,0,3.57,4.33
amos_0060,adrenal_gland_right,0.7355,0.7355,0.0,0,4.13,3.39
amos_0060,aorta,0.8685,0.8685,0.0,0,131.29,121.27
amos_0060,duodenum,0.6729,0.6729,0.0,0,65.62,46.6
amos_0060,esophagus,0.7785,0.7785,0.0,0,14.75,13.98
amos_0060,gallbladder,0.8731,0.8731,0.0,0,22.45,26.0
amos_0060,inferior_vena_cava,0.7882,0.7882,0.0,0,58.43,64.92
amos_0060,kidney_left,0.9258,0.9258,0.0,0,149.86,150.02
amos_0060,kidney_right,0.9262,0.9262,0.0,0,132.82,130.36
amos_0060,liver,0.9645,0.9645,0.0,0,1394.08,1418.71
amos_0060,pancreas,0.784,0.784,0.0,0,113.41,106.51
amos_0060,spleen,0.9521,0.9521,0.0,0,237.52,239.82
amos_0060,stomach,0.9186,0.9186,0.0,0,236.33,239.64
amos_0060,urinary_bladder,0.9312,0.9312,0.0,0,274.77,250.26
amos_0064,adrenal_gland_left,0.5799,0.5799,0.0,0,2.8,1.33
amos_0064,adrenal_gland_right,0.5371,0.5371,0.0,0,2.15,1.89
amos_0064,aorta,0.8636,0.8636,0.0,0,54.23,58.74
amos_0064,duodenum,0.5473,0.5473,0.0,0,22.9,35.22
amos_0064,esophagus,0.7581,0.7581,0.0,0,9.39,9.62
amos_0064,gallbladder,0.768,0.768,0.0,0,9.94,8.99
amos_0064,inferior_vena_cava,0.7865,0.7865,0.0,0,52.83,53.68
amos_0064,kidney_left,0.9013,0.9013,0.0,0,58.94,58.36
amos_0064,kidney_right,0.905,0.905,0.0,0,60.96,58.82
amos_0064,liver,0.9705,0.9705,0.0,0,2450.87,2530.11
amos_0064,pancreas,0.7863,0.7863,0.0,0,41.27,40.1
amos_0064,spleen,0.8862,0.8862,0.0,0,14.91,14.51
amos_0064,stomach,0.8755,0.8755,0.0,0,143.74,142.52
amos_0064,urinary_bladder,0.7895,0.7895,0.0,0,32.48,25.82
amos_0066,adrenal_gland_left,0.6878,0.6878,0.0,0,2.86,3.4
amos_0066,adrenal_gland_right,0.6909,0.6909,0.0,0,3.41,2.74
amos_0066,aorta,0.8736,0.8736,0.0,0,63.38,64.48
amos_0066,duodenum,0.77,0.77,0.0,0,43.9,38.24
amos_0066,esophagus,0.7858,0.7858,0.0,0,11.23,12.48
amos_0066,gallbladder,0.8839,0.8839,0.0,0,19.56,19.48
amos_0066,inferior_vena_cava,0.6778,0.6778,0.0,0,41.61,50.58
amos_0066,kidney_left,0.9125,0.9125,0.0,0,84.34,90.18
amos_0066,kidney_right,0.9241,0.9241,0.0,0,98.42,98.57
amos_0066,liver,0.9588,0.9588,0.0,0,1149.38,1182.35
amos_0066,pancreas,0.7768,0.7768,0.0,0,78.67,72.68
amos_0066,spleen,0.8938,0.8938,0.0,0,306.83,364.84
amos_0066,stomach,0.92,0.92,0.0,0,282.85,306.08
amos_0066,urinary_bladder,0.9304,0.9304,0.0,0,150.68,139.77
amos_0067,adrenal_gland_left,0.6804,0.6804,0.0,0,3.85,4.82
amos_0067,adrenal_gland_right,0.5784,0.5784,0.0,0,2.72,4.47
amos_0067,aorta,0.8738,0.8738,0.0,0,180.1,198.63
amos_0067,duodenum,0.6078,0.6078,0.0,0,45.94,61.71
amos_0067,esophagus,0.5411,0.5411,0.0,0,18.8,12.62
amos_0067,inferior_vena_cava,0.479,0.479,0.0,0,26.53,58.37
amos_0067,kidney_left,0.9362,0.9362,0.0,0,133.63,137.6
amos_0067,kidney_right,0.9443,0.9443,0.0,0,142.12,143.39
amos_0067,liver,0.9448,0.9448,0.0,0,1015.88,1010.63
amos_0067,pancreas,0.7001,0.7001,0.0,0,23.66,19.28
amos_0067,spleen,0.9143,0.9143,0.0,0,102.65,111.85
amos_0067,stomach,0.8409,0.8409,0.0,0,159.76,183.13
amos_0067,urinary_bladder,0.7013,0.7013,0.0,0,127.65,85.67
amos_0069,adrenal_gland_left,0.5741,0.5741,0.0,0,3.09,4.47
amos_0069,adrenal_gland_right,0.6527,0.6527,0.0,0,2.9,3.69
amos_0069,aorta,0.9015,0.9015,0.0,0,83.55,93.17
amos_0069,duodenum,0.7525,0.7525,0.0,0,94.66,104.12
amos_0069,esophagus,0.7866,0.7866,0.0,0,9.46,12.6
amos_0069,gallbladder,0.8584,0.8584,0.0,0,18.36,22.77
amos_0069,inferior_vena_cava,0.7706,0.7706,0.0,0,55.63,77.29
amos_0069,kidney_left,0.9221,0.9221,0.0,0,129.61,125.39
amos_0069,kidney_right,0.9352,0.9352,0.0,0,126.24,126.65
amos_0069,liver,0.9467,0.9467,0.0,0,1237.2,1214.36
amos_0069,pancreas,0.7685,0.7685,0.0,0,80.64,78.44
amos_0069,spleen,0.9381,0.9381,0.0,0,259.85,260.3
amos_0069,stomach,0.9347,0.9347,0.0,0,1166.83,1254.06
amos_0069,urinary_bladder,0.8462,0.8462,0.0,0,77.77,61.53
amos_0071,adrenal_gland_left,0.689,0.689,0.0,0,2.56,3.28
amos_0071,adrenal_gland_right,0.6812,0.6812,0.0,0,4.12,3.88
amos_0071,aorta,0.8617,0.8617,0.0,0,222.05,216.55
amos_0071,duodenum,0.7932,0.7932,0.0,0,50.42,58.59
amos_0071,esophagus,0.7464,0.7464,0.0,0,35.96,29.24
amos_0071,gallbladder,0.818,0.818,0.0,0,21.95,28.36
amos_0071,inferior_vena_cava,0.8413,0.8413,0.0,0,84.28,96.99
amos_0071,kidney_left,0.9337,0.9337,0.0,0,159.7,157.11
amos_0071,kidney_right,0.9367,0.9367,0.0,0,154.71,157.64
amos_0071,liver,0.958,0.958,0.0,0,1277.34,1263.98
amos_0071,pancreas,0.8505,0.8505,0.0,0,72.8,72.74
amos_0071,spleen,0.9509,0.9509,0.0,0,162.66,164.42
amos_0071,stomach,0.9438,0.9438,0.0,0,402.89,420.44
amos_0071,urinary_bladder,0.918,0.918,0.0,0,171.97,150.03
amos_0072,adrenal_gland_left,0.4934,0.4934,0.0,0,1.66,2.27
amos_0072,adrenal_gland_right,0.5116,0.5116,0.0,0,1.01,2.05
amos_0072,aorta,0.8582,0.8582,0.0,0,49.68,46.85
amos_0072,duodenum,0.6912,0.6912,0.0,0,35.73,38.62
amos_0072,esophagus,0.6801,0.6801,0.0,0,8.6,8.53
amos_0072,gallbladder,0.8329,0.8329,0.0,0,18.33,22.58
amos_0072,inferior_vena_cava,0.7934,0.7934,0.0,0,61.3,73.81
amos_0072,kidney_left,0.8684,0.8684,0.0,0,96.99,111.89
amos_0072,kidney_right,0.916,0.916,0.0,0,155.74,163.65
amos_0072,liver,0.9483,0.9483,0.0,0,1011.1,1050.26
amos_0072,pancreas,0.723,0.723,0.0,0,83.93,68.9
amos_0072,spleen,0.9385,0.9385,0.0,0,164.65,171.94
amos_0072,stomach,0.9241,0.9241,0.0,0,215.37,212.51
amos_0072,urinary_bladder,0.7305,0.7305,0.0,0,79.18,53.06
amos_0075,adrenal_gland_left,0.694,0.694,0.0,0,3.95,4.04
amos_0075,adrenal_gland_right,0.4954,0.4954,0.0,0,1.76,2.58
amos_0075,aorta,0.9004,0.9004,0.0,0,79.1,82.36
amos_0075,duodenum,0.6915,0.6915,0.0,0,54.05,65.25
amos_0075,esophagus,0.7905,0.7905,0.0,0,8.56,10.45
amos_0075,gallbladder,0.8918,0.8918,0.0,0,44.6,50.35
amos_0075,inferior_vena_cava,0.7883,0.7883,0.0,0,55.21,69.82
amos_0075,kidney_left,0.9358,0.9358,0.0,0,129.14,133.27
amos_0075,kidney_right,0.9302,0.9302,0.0,0,118.51,123.39
amos_0075,liver,0.9543,0.9543,0.0,0,918.65,953.96
amos_0075,pancreas,0.6952,0.6952,0.0,0,47.56,51.03
amos_0075,spleen,0.8791,0.8791,0.0,0,42.39,49.25
amos_0075,stomach,0.8488,0.8488,0.0,0,120.75,146.78
amos_0075,urinary_bladder,0.7462,0.7462,0.0,0,65.89,40.36
amos_0076,adrenal_gland_left,0.5149,0.5149,0.0,0,1.15,1.86
amos_0076,adrenal_gland_right,0.6944,0.6944,0.0,0,2.54,1.77
amos_0076,aorta,0.8725,0.8725,0.0,0,69.95,71.12
amos_0076,duodenum,0.5323,0.5323,0.0,0,23.71,19.24
amos_0076,esophagus,0.7948,0.7948,0.0,0,9.55,9.07
amos_0076,gallbladder,0.8659,0.8659,0.0,0,42.07,48.85
amos_0076,inferior_vena_cava,0.5977,0.5977,0.0,0,23.16,34.44
amos_0076,kidney_left,0.925,0.925,0.0,0,117.46,117.64
amos_0076,kidney_right,0.915,0.915,0.0,0,103.71,101.07
amos_0076,liver,0.9454,0.9454,0.0,0,703.72,722.25
amos_0076,pancreas,0.7626,0.7626,0.0,0,37.48,34.25
amos_0076,spleen,0.9282,0.9282,0.0,0,107.71,112.87
amos_0076,stomach,0.7762,0.7762,0.0,0,99.15,109.38
amos_0076,urinary_bladder,0.875,0.875,0.0,0,140.79,139.06
amos_0077,adrenal_gland_left,0.3957,0.3957,0.0,0,1.24,3.94
amos_0077,adrenal_gland_right,0.5107,0.5107,0.0,0,2.3,4.11
amos_0077,aorta,0.8387,0.8387,0.0,0,64.84,59.83
amos_0077,duodenum,0.6513,0.6513,0.0,0,35.85,45.89
amos_0077,esophagus,0.6296,0.6296,0.0,0,5.26,6.05
amos_0077,gallbladder,0.7477,0.7477,0.0,0,32.34,50.61
amos_0077,inferior_vena_cava,0.7578,0.7578,0.0,0,61.62,82.24
amos_0077,kidney_left,0.8884,0.8884,0.0,0,152.77,162.08
amos_0077,kidney_right,0.8952,0.8952,0.0,0,137.83,151.16
amos_0077,liver,0.9481,0.9481,0.0,0,1648.47,1703.95
amos_0077,pancreas,0.7339,0.7339,0.0,0,70.28,64.77
amos_0077,spleen,0.9105,0.9105,0.0,0,510.77,514.08
amos_0077,stomach,0.8734,0.8734,0.0,0,220.5,215.79
amos_0077,urinary_bladder,0.8191,0.8191,0.0,0,151.66,111.29
amos_0078,adrenal_gland_left,0.676,0.676,0.0,0,2.73,3.82
amos_0078,adrenal_gland_right,0.6539,0.6539,0.0,0,3.16,3.39
amos_0078,aorta,0.9018,0.9018,0.0,0,75.1,78.98
amos_0078,duodenum,0.7427,0.7427,0.0,0,44.76,31.18
amos_0078,esophagus,0.8563,0.8563,0.0,0,11.76,11.75
amos_0078,gallbladder,0.9181,0.9181,0.0,0,29.99,31.47
amos_0078,inferior_vena_cava,0.8051,0.8051,0.0,0,60.63,62.91
amos_0078,kidney_left,0.9266,0.9266,0.0,0,141.05,137.82
amos_0078,kidney_right,0.9222,0.9222,0.0,0,147.2,138.82
amos_0078,liver,0.9663,0.9663,0.0,0,1506.52,1520.33
amos_0078,pancreas,0.8496,0.8496,0.0,0,66.17,68.03
amos_0078,spleen,0.9189,0.9189,0.0,0,81.06,85.35
amos_0078,stomach,0.9475,0.9475,0.0,0,542.06,558.49
amos_0078,urinary_bladder,0.9444,0.9444,0.0,0,367.39,340.14
amos_0079,adrenal_gland_left,0.6155,0.6155,0.0,0,4.12,3.94
amos_0079,adrenal_gland_right,0.619,0.619,0.0,0,2.6,2.47
amos_0079,aorta,0.8938,0.8938,0.0,0,61.83,64.16
amos_0079,duodenum,0.632,0.632,0.0,0,41.92,66.17
amos_0079,esophagus,0.7829,0.7829,0.0,0,11.08,7.77
amos_0079,inferior_vena_cava,0.6234,0.6234,0.0,0,35.4,46.38
amos_0079,kidney_left,0.9179,0.9179,0.0,0,164.16,158.43
amos_0079,kidney_right,0.9162,0.9162,0.0,0,124.64,120.53
amos_0079,liver,0.9394,0.9394,0.0,0,1450.4,1428.15
amos_0079,pancreas,0.6237,0.6237,0.0,0,71.32,59.2
amos_0079,spleen,0.8708,0.8708,0.0,0,226.83,188.94
amos_0079,stomach,0.6232,0.6232,0.0,0,630.86,320.5
amos_0079,urinary_bladder,0.2089,0.2089,0.0,0,548.43,68.67
amos_0081,adrenal_gland_left,0.6939,0.6939,0.0,0,3.42,4.61
amos_0081,adrenal_gland_right,0.6525,0.6525,0.0,0,2.98,2.66
amos_0081,aorta,0.8998,0.8998,0.0,0,91.47,87.22
amos_0081,duodenum,0.7353,0.7353,0.0,0,59.16,62.53
amos_0081,esophagus,0.7978,0.7978,0.0,0,10.57,9.17
amos_0081,gallbladder,0.8646,0.8646,0.0,0,16.03,18.4
amos_0081,inferior_vena_cava,0.8513,0.8513,0.0,0,85.63,99.62
amos_0081,kidney_left,0.9236,0.9236,0.0,0,142.17,151.85
amos_0081,kidney_right,0.918,0.918,0.0,0,154.44,152.6
amos_0081,liver,0.9593,0.9593,0.0,0,1334.95,1327.59
amos_0081,pancreas,0.7813,0.7813,0.0,0,76.37,80.25
amos_0081,spleen,0.9211,0.9211,0.0,0,114.58,115.96
amos_0081,stomach,0.925,0.925,0.0,0,260.27,273.06
amos_0081,urinary_bladder,0.8159,0.8159,0.0,0,77.48,59.72
amos_0083,adrenal_gland_left,0.692,0.692,0.0,0,5.07,6.57
amos_0083,adrenal_gland_right,0.3419,0.3419,0.0,0,1.91,4.51
amos_0083,aorta,0.8355,0.8355,0.0,0,119.82,103.15
amos_0083,duodenum,0.8007,0.8007,0.0,0,74.7,94.28
amos_0083,esophagus,0.698,0.698,0.0,0,13.12,13.03
amos_0083,gallbladder,0.2855,0.2855,0.0,0,3.59,18.73
amos_0083,inferior_vena_cava,0.8019,0.8019,0.0,0,69.59,77.38
amos_0083,kidney_left,0.9281,0.9281,0.0,0,139.69,139.96
amos_0083,kidney_right,0.9251,0.9251,0.0,0,125.81,126.99
amos_0083,liver,0.9421,0.9421,0.0,0,2227.07,2420.98
amos_0083,pancreas,0.8383,0.8383,0.0,0,78.23,70.87
amos_0083,spleen,0.8571,0.8571,0.0,0,340.03,303.92
amos_0083,stomach,0.907,0.907,0.0,0,141.36,147.55
amos_0083,urinary_bladder,0.7959,0.7959,0.0,0,213.12,199.44
amos_0084,adrenal_gland_left,0.6222,0.6222,0.0,0,3.42,4.74
amos_0084,adrenal_gland_right,0.5929,0.5929,0.0,0,2.07,1.28
amos_0084,aorta,0.9107,0.9107,0.0,0,76.77,75.34
amos_0084,duodenum,0.6823,0.6823,0.0,0,47.72,34.86
amos_0084,esophagus,0.8473,0.8473,0.0,0,8.49,9.74
amos_0084,gallbladder,0.8655,0.8655,0.0,0,21.61,22.5
amos_0084,inferior_vena_cava,0.8208,0.8208,0.0,0,61.42,75.11
amos_0084,kidney_left,0.9389,0.9389,0.0,0,161.15,161.36
amos_0084,kidney_right,0.9251,0.9251,0.0,0,154.01,151.66
amos_0084,liver,0.9604,0.9604,0.0,0,1283.61,1330.25
amos_0084,pancreas,0.8151,0.8151,0.0,0,82.03,92.66
amos_0084,spleen,0.9393,0.9393,0.0,0,170.06,180.95
amos_0084,stomach,0.9217,0.9217,0.0,0,207.49,219.11
amos_0084,urinary_bladder,0.9432,0.9432,0.0,0,454.94,427.57
amos_0086,adrenal_gland_left,0.6856,0.6856,0.0,0,3.25,3.62
amos_0086,adrenal_gland_right,0.6519,0.6519,0.0,0,2.66,2.65
amos_0086,aorta,0.8975,0.8975,0.0,0,66.07,73.1
amos_0086,duodenum,0.6711,0.6711,0.0,0,32.39,38.04
amos_0086,esophagus,0.8113,0.8113,0.0,0,7.31,9.3
amos_0086,gallbladder,0.8846,0.8846,0.0,0,37.47,44.04
amos_0086,inferior_vena_cava,0.8421,0.8421,0.0,0,76.87,80.92
amos_0086,kidney_left,0.9331,0.9331,0.0,0,165.89,168.16
amos_0086,kidney_right,0.9361,0.9361,0.0,0,151.38,155.91
amos_0086,liver,0.9611,0.9611,0.0,0,1323.03,1317.0
amos_0086,pancreas,0.8338,0.8338,0.0,0,52.46,55.43
amos_0086,spleen,0.9371,0.9371,0.0,0,175.99,179.15
amos_0086,stomach,0.9472,0.9472,0.0,0,551.93,585.61
amos_0086,urinary_bladder,0.8082,0.8082,0.0,0,94.7,68.61
amos_0088,adrenal_gland_left,0.1578,0.1578,0.0,0,2.02,3.78
amos_0088,adrenal_gland_right,0.2024,0.2024,0.0,0,1.61,1.89
amos_0088,aorta,0.8846,0.8846,0.0,0,50.47,56.35
amos_0088,duodenum,0.1166,0.1166,0.0,0,14.65,20.73
amos_0088,esophagus,0.66,0.66,0.0,0,3.79,6.0
amos_0088,gallbladder,0.0,0.0,0.0,0,0.0,1.69
amos_0088,inferior_vena_cava,0.8421,0.8421,0.0,0,67.5,73.53
amos_0088,kidney_left,0.919,0.919,0.0,0,122.65,135.14
amos_0088,kidney_right,0.9188,0.9188,0.0,0,123.81,127.43
amos_0088,liver,0.9163,0.9163,0.0,0,671.98,731.27
amos_0088,pancreas,0.239,0.239,0.0,0,19.6,43.95
amos_0088,spleen,0.6539,0.6539,0.0,0,42.32,84.0
amos_0088,stomach,0.5584,0.5584,0.0,0,137.57,182.5
amos_0088,urinary_bladder,0.5084,0.5084,0.0,0,66.28,53.43
amos_0089,adrenal_gland_left,0.6458,0.6458,0.0,0,4.37,5.22
amos_0089,adrenal_gland_right,0.6492,0.6492,0.0,0,5.05,6.26
amos_0089,aorta,0.8455,0.8455,0.0,0,240.62,215.76
amos_0089,duodenum,0.7616,0.7616,0.0,0,73.2,98.36
amos_0089,esophagus,0.8085,0.8085,0.0,0,31.24,30.07
amos_0089,gallbladder,0.9094,0.9094,0.0,0,48.95,48.09
amos_0089,inferior_vena_cava,0.8481,0.8481,0.0,0,81.8,89.61
amos_0089,kidney_left,0.9312,0.9312,0.0,0,156.95,163.43
amos_0089,kidney_right,0.9278,0.9278,0.0,0,123.62,129.74
amos_0089,liver,0.9642,0.9642,0.0,0,1257.77,1281.69
amos_0089,pancreas,0.8561,0.8561,0.0,0,89.83,93.08
amos_0089,spleen,0.9532,0.9532,0.0,0,265.92,276.26
amos_0089,stomach,0.9417,0.9417,0.0,0,229.46,234.28
amos_0089,urinary_bladder,0.9412,0.9412,0.0,0,416.27,387.1
amos_0092,adrenal_gland_left,0.6285,0.6285,0.0,0,2.76,4.3
amos_0092,adrenal_gland_right,0.6459,0.6459,0.0,0,2.9,3.49
amos_0092,aorta,0.8636,0.8636,0.0,0,238.84,262.08
amos_0092,duodenum,0.7053,0.7053,0.0,0,43.16,49.77
amos_0092,esophagus,0.7572,0.7572,0.0,0,28.95,25.15
amos_0092,gallbladder,0.867,0.867,0.0,0,15.66,17.73
amos_0092,inferior_vena_cava,0.8094,0.8094,0.0,0,62.01,76.06
amos_0092,kidney_left,0.8978,0.8978,0.0,0,59.72,60.2
amos_0092,kidney_right,0.9426,0.9426,0.0,0,187.89,195.28
amos_0092,liver,0.9633,0.9633,0.0,0,1157.56,1168.83
amos_0092,pancreas,0.7037,0.7037,0.0,0,41.98,43.3
amos_0092,spleen,0.9433,0.9433,0.0,0,197.04,202.74
amos_0092,stomach,0.9261,0.9261,0.0,0,211.43,225.78
amos_0092,urinary_bladder,0.8571,0.8571,0.0,0,104.54,86.71
amos_0094,adrenal_gland_left,0.2058,0.2058,0.0,0,2.18,2.5
amos_0094,adrenal_gland_right,0.4977,0.4977,0.0,0,1.44,2.33
amos_0094,aorta,0.8987,0.8987,0.0,0,77.42,73.71
amos_0094,duodenum,0.7461,0.7461,0.0,0,53.35,50.36
amos_0094,esophagus,0.7812,0.7812,0.0,0,8.07,8.44
amos_0094,gallbladder,0.7729,0.7729,0.0,0,8.64,9.53
amos_0094,inferior_vena_cava,0.7646,0.7646,0.0,0,61.7,76.3
amos_0094,kidney_left,0.9033,0.9033,0.0,0,106.95,102.78
amos_0094,kidney_right,0.899,0.899,0.0,0,134.05,121.93
amos_0094,liver,0.9588,0.9588,0.0,0,1089.94,1091.97
